Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories;Areas
526;12424;"Inverse Problems in Science and Engineering";journal;"17415985, 17415977";0,314;Q3;39;0;243;0;369;240;1,52;0,00;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2004-2021";"Engineering (miscellaneous) (Q2); Applied Mathematics (Q3); Computer Science Applications (Q3)";"Computer Science; Engineering; Mathematics"
527;19266;"International Journal of Computer Applications in Technology";journal;"09528091";0,313;Q3;32;93;296;3318;501;291;1,88;35,68;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"1976, 1988-2023";"Computer Networks and Communications (Q3); Computer Science Applications (Q3); Electrical and Electronic Engineering (Q3); Industrial and Manufacturing Engineering (Q3); Information Systems (Q3); Software (Q3)";"Computer Science; Engineering"
528;21100832761;"International Journal of Fuzzy Logic and Intelligent Systems";journal;"2093744X, 15982645";0,312;Q3;17;40;120;1255;189;120;1,85;31,38;South Korea;Asiatic Region;"Korean Institute of Intelligent Systems";"2017-2023";"Artificial Intelligence (Q3); Computational Theory and Mathematics (Q3); Computer Science Applications (Q3); Logic (Q3); Signal Processing (Q3)";"Computer Science; Mathematics"
529;21101044836;"Journal of Computer Science and Technology(Argentina)";journal;"16666046, 16666038";0,312;Q3;5;17;34;516;32;32;0,94;30,35;Argentina;Latin America;"Facultad de Informatica, Universidad Nacional de La Plata";"2021-2023";"Artificial Intelligence (Q3); Computer Science Applications (Q3); Computer Science (miscellaneous) (Q3); Computer Vision and Pattern Recognition (Q3); Hardware and Architecture (Q3); Software (Q3)";"Computer Science"
530;12914;"Xitong Gongcheng Lilun yu Shijian/System Engineering Theory and Practice";journal;"10006788";0,312;Q3;46;213;738;9049;1103;738;1,50;42,48;China;Asiatic Region;"Zhongguo Xitong Gongcheng Xuehui";"1998, 2001-2023";"Economic Geology (Q2); Computer Science Applications (Q3); Control and Systems Engineering (Q3); Modeling and Simulation (Q3)";"Computer Science; Earth and Planetary Sciences; Engineering; Mathematics"
531;21100943271;"Trudy Instituta Matematiki i Mekhaniki UrO RAN";journal;"26584786, 01344889";0,311;Q3;9;78;267;1531;102;265;0,41;19,63;Russian Federation;Eastern Europe;"Krasovskii Institute of Mathematics and Mechanics of the Ural Branch of Russian Academy of Sciences";"2019-2023";"Computational Mechanics (Q2); Applied Mathematics (Q3); Computer Science Applications (Q3); Mathematics (miscellaneous) (Q3)";"Computer Science; Engineering; Mathematics"
532;21101041536;"SAE International Journal of Connected and Automated Vehicles";journal;"25740741, 2574075X";0,309;Q3;7;33;95;1277;129;88;1,32;38,70;United States;Northern America;"SAE International";"2019-2023";"Automotive Engineering (Q2); Artificial Intelligence (Q3); Computer Science Applications (Q3); Control and Systems Engineering (Q3)";"Computer Science; Engineering"
533;25507;"Informatica (Slovenia)";journal;"18543871, 03505596";0,308;Q3;39;142;291;4838;453;285;1,47;34,07;Slovenia;Eastern Europe;"Slovene Society Informatika";"1995-2023";"Artificial Intelligence (Q3); Computer Science Applications (Q3); Software (Q3); Theoretical Computer Science (Q4)";"Computer Science; Mathematics"
534;5800213394;"Information and Communications Technology Law";journal;"13600834";0,307;Q3;22;25;56;0;105;52;2,14;0,00;United Kingdom;Western Europe;"Routledge";"1992-2001, 2003-2023";"Communication (Q2); Law (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
535;21100985663;"International Journal of Computer Network and Information Security";journal;"20749104, 20749090";0,307;Q3;17;48;103;1446;296;103;2,25;30,13;China;Asiatic Region;"Modern Education and Computer Science Press";"2019-2023";"Applied Mathematics (Q3); Computer Networks and Communications (Q3); Computer Science Applications (Q3); Information Systems (Q3); Safety Research (Q3); Software (Q3)";"Computer Science; Mathematics; Social Sciences"
536;21100864387;"International Journal of Swarm Intelligence Research";journal;"19479263, 19479271";0,307;Q3;11;10;117;349;155;117;1,15;34,90;United States;Northern America;"IGI Global Publishing";"2016-2023";"Artificial Intelligence (Q3); Computational Theory and Mathematics (Q3); Computer Science Applications (Q3)";"Computer Science"
537;23453;"Combinatorial Chemistry and High Throughput Screening";journal;"13862073, 18755402";0,301;Q3;70;215;504;12432;828;472;1,71;57,82;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"1998-2023";"Computer Science Applications (Q3); Drug Discovery (Q3); Medicine (miscellaneous) (Q3); Organic Chemistry (Q3)";"Chemistry; Computer Science; Medicine; Pharmacology, Toxicology and Pharmaceutics"
538;21100899617;"Canadian Journal of Learning and Technology";journal;"14996685";0,300;Q3;8;21;80;845;95;69;0,98;40,24;Canada;Northern America;"Canadian Network for Innovation in Education";"2018-2023";"Computer Science Applications (Q3); Education (Q3); Management of Technology and Innovation (Q3)";"Business, Management and Accounting; Computer Science; Social Sciences"
539;21100216911;"International Conference Recent Advances in Natural Language Processing, RANLP";conference and proceedings;"13138502";0,299;-;35;150;219;4883;305;215;1,39;32,55;United States;Northern America;"Association for Computational Linguistics (ACL)";"2005-2009, 2011, 2013, 2015, 2017, 2019, 2021";"Artificial Intelligence; Computer Science Applications; Electrical and Electronic Engineering; Software";"Computer Science; Engineering"
540;21100867370;"International Journal of eBusiness and eGovernment Studies";journal;"21460744";0,299;Q3;12;20;89;960;195;89;1,86;48,00;Turkey;Middle East;"Social Sciences Research Society";"2018-2023";"Business and International Management (Q3); Computer Science Applications (Q3); Management Information Systems (Q3); Management of Technology and Innovation (Q3)";"Business, Management and Accounting; Computer Science"
541;22679;"Jisuanji Jicheng Zhizao Xitong/Computer Integrated Manufacturing Systems, CIMS";journal;"10065911";0,299;Q3;41;352;990;9577;1296;990;1,44;27,21;China;Asiatic Region;"Computer Integrated Manufacturing Systems";"1996-2023";"Computer Science Applications (Q3); Control and Systems Engineering (Q3); Electrical and Electronic Engineering (Q3); Industrial and Manufacturing Engineering (Q3); Software (Q3)";"Computer Science; Engineering"
542;20964;"Journal of Flow Visualization and Image Processing";journal;"10653090";0,299;Q3;14;21;54;849;50;51;0,85;40,43;United States;Northern America;"Begell House Inc.";"1996-2023";"Computer Science Applications (Q3); Condensed Matter Physics (Q3); Mechanical Engineering (Q3)";"Computer Science; Engineering; Physics and Astronomy"
543;21100979305;"Journal of Digital Landscape Architecture";journal;"2511624X, 23674253";0,298;Q3;11;69;177;1201;211;174;0,98;17,41;Germany;Western Europe;"V D E Verlag GmbH";"2016-2023";"Architecture (Q2); Computer Science Applications (Q3); Geography, Planning and Development (Q3); Nature and Landscape Conservation (Q3)";"Computer Science; Engineering; Environmental Science; Social Sciences"
544;21100874186;"Computer Assisted Surgery";journal;"24699322";0,297;Q3;67;15;27;548;52;26;1,58;36,53;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2016-2023";"Computer Science Applications (Q3); Family Practice (Q3); Surgery (Q3)";"Computer Science; Medicine"
545;21100921050;"International Journal of Information and Education Technology";journal;"20103689";0,297;Q3;17;243;433;9887;927;433;2,22;40,69;Singapore;Asiatic Region;"International Journal of Information and Education Technology";"2019-2023";"Computer Science Applications (Q3); Education (Q3)";"Computer Science; Social Sciences"
546;21101047137;"Springer Proceedings in Advanced Robotics";conference and proceedings;"25111264, 25111256";0,296;-;24;94;637;2657;644;172;0,91;28,27;Switzerland;Western Europe;"";"2017-2023";"Applied Mathematics; Artificial Intelligence; Computer Science Applications; Control and Systems Engineering; Electrical and Electronic Engineering; Engineering (miscellaneous); Mechanical Engineering";"Computer Science; Engineering; Mathematics"
547;21100440523;"Interaction Design and Architecture(s)";journal;"18269745, 22832998";0,295;Q3;19;21;120;896;148;120;1,08;42,67;Italy;Western Europe;"ASLERD";"2007, 2011-2023";"Architecture (Q2); Media Technology (Q2); Multidisciplinary (Q2); Social Sciences (miscellaneous) (Q2); Computer Science Applications (Q3); Education (Q3); Pharmacology (Q3); Human-Computer Interaction (Q4)";"Computer Science; Engineering; Multidisciplinary; Pharmacology, Toxicology and Pharmaceutics; Social Sciences"
548;21100432047;"Sovremennye Problemy Distantsionnogo Zondirovaniya Zemli iz Kosmosa";journal;"20707401, 24110280";0,295;Q3;18;152;477;4006;422;475;1,00;26,36;Russian Federation;Eastern Europe;"Space Research Institute of the Russian Academy of Sciences";"2015-2023";"Computer Networks and Communications (Q3); Computer Science Applications (Q3); Computers in Earth Sciences (Q3)";"Computer Science; Earth and Planetary Sciences"
549;21101021079;"Corpus Pragmatics";journal;"25099515";0,294;Q3;9;14;51;785;72;47;1,38;56,07;Switzerland;Western Europe;"Springer Science + Business Media";"2017-2023";"Linguistics and Language (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
550;21101027245;"Journal of Statistical Theory and Applications";journal;"15387887, 22141766";0,294;Q3;10;16;101;537;127;101;1,30;33,56;France;Western Europe;"Springer International Publishing AG";"2019-2023";"Applied Mathematics (Q3); Computer Science Applications (Q3); Statistics and Probability (Q3)";"Computer Science; Mathematics"
551;28077;"International Journal of Modern Physics C";journal;"01291831, 17936586";0,293;Q3;69;211;511;7936;811;511;1,79;37,61;Singapore;Asiatic Region;"World Scientific Publishing Co. Pte Ltd";"1996-2023";"Computational Theory and Mathematics (Q3); Computer Science Applications (Q3); Mathematical Physics (Q3); Physics and Astronomy (miscellaneous) (Q3); Statistical and Nonlinear Physics (Q3)";"Computer Science; Mathematics; Physics and Astronomy"
552;21100820619;"Periodica polytechnica Electrical engineering and computer science";journal;"20645279, 20645260";0,293;Q3;16;40;122;1427;162;120;1,16;35,68;Hungary;Eastern Europe;"Budapest University of Technology and Economics";"2012-2023";"Computer Networks and Communications (Q3); Computer Science Applications (Q3); Electrical and Electronic Engineering (Q3); Information Systems (Q3); Signal Processing (Q3); Software (Q3)";"Computer Science; Engineering"
553;21100469450;"Communication, Culture and Critique";journal;"17539129, 17539137";0,292;Q3;21;28;164;1077;265;162;1,29;38,46;United States;Northern America;"John Wiley &amp; Sons Inc.";"2015-2023";"Cultural Studies (Q1); Communication (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
554;24927;"Dynamical Systems";journal;"14689367";0,292;Q3;34;44;111;1066;50;111;0,44;24,23;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1977, 1996-2023";"Computer Science Applications (Q3); Mathematics (miscellaneous) (Q3)";"Computer Science; Mathematics"
555;12400154710;"Transport and Telecommunication";journal;"14076179, 14076160";0,291;Q3;20;38;92;1092;155;91;1,80;28,74;Latvia;Eastern Europe;"Transport and Telecommunication Institute";"2008-2023";"Computer Science Applications (Q3); Engineering (miscellaneous) (Q3)";"Computer Science; Engineering"
556;21101083189;"CCF Transactions on High Performance Computing";journal;"25244930, 25244922";0,290;Q3;9;44;97;1512;121;88;1,36;34,36;Germany;Western Europe;"Springer";"2019-2023";"Computer Science Applications (Q3); Computer Science (miscellaneous) (Q3); Hardware and Architecture (Q3); Information Systems (Q3)";"Computer Science"
557;21100450083;"Eastern-European Journal of Enterprise Technologies";journal;"17293774, 17294061";0,288;Q3;36;557;1714;14455;1950;1714;1,22;25,95;Ukraine;Eastern Europe;"Technology Center";"2013-2023";"Applied Mathematics (Q3); Computer Science Applications (Q3); Control and Systems Engineering (Q3); Electrical and Electronic Engineering (Q3); Energy Engineering and Power Technology (Q3); Food Science (Q3); Industrial and Manufacturing Engineering (Q3); Management of Technology and Innovation (Q3); Mechanical Engineering (Q3); Environmental Chemistry (Q4)";"Agricultural and Biological Sciences; Business, Management and Accounting; Computer Science; Energy; Engineering; Environmental Science; Mathematics"
558;7100153120;"Pollack Periodica";journal;"17881994";0,288;Q3;16;105;242;2053;198;242;0,83;19,55;Hungary;Eastern Europe;"Akademiai Kiado";"2007-2023";"Civil and Structural Engineering (Q3); Computer Science Applications (Q3); Materials Science (miscellaneous) (Q3); Modeling and Simulation (Q3); Software (Q3)";"Computer Science; Engineering; Materials Science; Mathematics"
559;21101091183;"Systems and Soft Computing";journal;"27729419";0,288;Q3;5;21;11;1037;32;11;2,91;49,38;United Kingdom;Western Europe;"Academic Press";"2022-2023";"Computational Theory and Mathematics (Q3); Computer Science Applications (Q3); Software (Q4); Theoretical Computer Science (Q4)";"Computer Science; Mathematics"
560;6400153138;"Modelling and Simulation in Engineering";journal;"16875605, 16875591";0,287;Q3;27;19;106;572;154;105;1,11;30,11;United States;Northern America;"Hindawi Publishing Corporation";"2007-2023";"Computer Science Applications (Q3); Engineering (miscellaneous) (Q3); Modeling and Simulation (Q3)";"Computer Science; Engineering; Mathematics"
561;21101044442;"Online Journal of Communication and Media Technologies";journal;"19863497";0,287;Q3;8;60;92;3425;156;91;0,89;57,08;Cyprus;Western Europe;"Bastas";"2019-2023";"Communication (Q2); Media Technology (Q2); Computer Science Applications (Q3); Education (Q3)";"Computer Science; Engineering; Social Sciences"
562;21101094914;"Observational Studies";journal;"27673324";0,286;Q3;6;34;60;924;42;48;0,71;27,18;United States;Northern America;"University of Pennsylvania Press";"2019-2023";"Applied Mathematics (Q3); Computer Science Applications (Q3); Modeling and Simulation (Q3); Numerical Analysis (Q3); Statistics and Probability (Q3)";"Computer Science; Mathematics"
